customer_key,customer_id,first_name,last_name,email,loyalty_status,segment,region
1498,CUST01498,Sandy,Sandoval,mercedesdurham@example.net,Platinum,Wholesale,East
1499,CUST01499,Tony,Wallace,michaelvalenzuela@example.com,Gold,Standard,East
1500,CUST01500,Ryan,Rose,alee@example.org,Gold,Standard,East
1501,CUST01501,Juan,Davis,bmartin@example.net,Platinum,Standard,East
1502,CUST01502,Bryce,Allen,yangjeffrey@example.com,Gold,Wholesale,East
1503,CUST01503,Holly,Rogers,kimberlymarquez@example.org,Silver,Wholesale,North
1504,CUST01504,Louis,Lutz,oluna@example.com,Platinum,Standard,South
1505,CUST01505,Kelsey,Robinson,olivia45@example.com,Bronze,Wholesale,South
1506,CUST01506,Gregory,Wilson,smithphillip@example.net,Silver,Premium,West
1507,CUST01507,Charles,Morse,christopher26@example.com,Platinum,Standard,North
1508,CUST01508,Amanda,Wood,paulasimmons@example.net,Silver,Premium,East
1509,CUST01509,Carolyn,Leon,kennethmanning@example.org,Silver,Premium,East
1510,CUST01510,Victoria,Morse,dbaker@example.net,Silver,Premium,East
1511,CUST01511,Katherine,York,allisonruiz@example.com,Platinum,Premium,South
1512,CUST01512,Thomas,Snow,baldwincourtney@example.net,Silver,Wholesale,West
1513,CUST01513,Amanda,Ayala,daviselizabeth@example.net,Bronze,Premium,West
1514,CUST01514,Mary,Meyers,hollylang@example.com,Gold,Premium,West
1515,CUST01515,Amanda,Diaz,dianewilliams@example.org,Bronze,Wholesale,West
1516,CUST01516,Brooke,Graham,rebecca22@example.net,Bronze,Standard,South
1517,CUST01517,Andrew,Johnson,travis97@example.net,Platinum,Standard,South
1518,CUST01518,Billy,Blankenship,lbrady@example.com,Bronze,Standard,North
1519,CUST01519,Emily,Morris,jacksonvictoria@example.org,Silver,Standard,West
1520,CUST01520,Susan,Robinson,qadams@example.com,Platinum,Premium,East
1521,CUST01521,Richard,Johnson,lisa06@example.net,Platinum,Wholesale,East
1522,CUST01522,Caitlin,Luna,kevin13@example.org,Bronze,Premium,North
1523,CUST01523,Jeffrey,Dunn,carla53@example.com,Silver,Standard,West
1524,CUST01524,Patricia,Perry,marymccullough@example.net,Platinum,Wholesale,East
1525,CUST01525,Allison,Becker,maria61@example.org,Platinum,Standard,North
1526,CUST01526,Jeffrey,Johnson,rglover@example.net,Platinum,Standard,South
1527,CUST01527,Phillip,Mills,charles82@example.net,Gold,Premium,West
1528,CUST01528,Sara,Jackson,dustindavis@example.com,Silver,Wholesale,West
1529,CUST01529,Michael,Watson,pscott@example.net,Silver,Standard,South
1530,CUST01530,Lee,Berry,ocoleman@example.org,Platinum,Standard,North
1531,CUST01531,Eric,Guerrero,smeyers@example.com,Gold,Wholesale,West
1532,CUST01532,April,Cummings,anthony30@example.com,Platinum,Standard,South
1533,CUST01533,Carlos,Miranda,qwilliams@example.org,Silver,Standard,West
1534,CUST01534,Cheyenne,Johnson,christineblair@example.org,Platinum,Premium,North
1535,CUST01535,Jack,Hess,riveratodd@example.net,Bronze,Standard,South
1536,CUST01536,Brian,Coleman,jacobthomas@example.com,Bronze,Standard,South
1537,CUST01537,Heidi,Wood,harringtonjoseph@example.com,Bronze,Standard,East
1538,CUST01538,Jaime,Russo,christineturner@example.com,Bronze,Premium,East
1539,CUST01539,Paula,Matthews,bsuarez@example.net,Bronze,Premium,South
1540,CUST01540,Taylor,Daugherty,matthewyork@example.com,Platinum,Standard,East
1541,CUST01541,Daniel,Miller,gconner@example.com,Gold,Premium,West
1542,CUST01542,Eric,Greene,herringsean@example.com,Silver,Standard,East
1543,CUST01543,Jasmin,Mckee,caitlin05@example.org,Platinum,Standard,North
1544,CUST01544,Julia,Smith,lisachandler@example.com,Gold,Standard,West
1545,CUST01545,Patricia,Yang,allisonrichards@example.com,Platinum,Wholesale,East
1546,CUST01546,Wayne,Vargas,vgomez@example.org,Platinum,Premium,West
1547,CUST01547,Andrea,Perry,lopezchristopher@example.com,Gold,Wholesale,South
1548,CUST01548,Jaime,Heath,gregoryjackson@example.net,Platinum,Premium,West
1549,CUST01549,Ernest,Williams,kevinphillips@example.com,Silver,Premium,South
1550,CUST01550,Tara,Lee,williamskatherine@example.com,Bronze,Premium,North
1551,CUST01551,Randall,Meyer,danny13@example.org,Gold,Wholesale,North
1552,CUST01552,Cheryl,Gonzales,vcannon@example.net,Silver,Premium,West
1553,CUST01553,Todd,Smith,hubbardtiffany@example.net,Gold,Wholesale,North
1554,CUST01554,Steven,Coleman,davisrodney@example.net,Silver,Wholesale,West
1555,CUST01555,Jeremy,Brooks,dana57@example.net,Platinum,Premium,South
1556,CUST01556,David,Johnson,laurencooper@example.org,Silver,Standard,West
1557,CUST01557,Justin,Day,brownkelsey@example.net,Bronze,Premium,East
1558,CUST01558,Ellen,Nielsen,hoodtyler@example.org,Silver,Wholesale,South
1559,CUST01559,Charles,Brooks,kmartin@example.net,Gold,Premium,North
1560,CUST01560,Debra,Garcia,mary80@example.com,Gold,Premium,West
1561,CUST01561,Debbie,Bell,hamiltonkimberly@example.org,Bronze,Premium,North
1562,CUST01562,Thomas,Henry,dbass@example.net,Bronze,Wholesale,South
1563,CUST01563,Briana,Campbell,kimberlybridges@example.com,Bronze,Wholesale,East
1564,CUST01564,Steven,Williams,tarahale@example.net,Platinum,Wholesale,North
1565,CUST01565,Nathaniel,Gonzalez,harold94@example.org,Platinum,Standard,East
1566,CUST01566,Susan,Miller,chris65@example.com,Gold,Standard,North
1567,CUST01567,Evelyn,Bell,michellemartinez@example.net,Platinum,Premium,South
1568,CUST01568,Elizabeth,Ward,curtisdeborah@example.org,Bronze,Premium,North
1569,CUST01569,John,Perez,lzhang@example.net,Silver,Premium,East
1570,CUST01570,Jennifer,Ward,inewman@example.com,Gold,Wholesale,South
1571,CUST01571,Deborah,Krause,stephen65@example.net,Bronze,Standard,South
1572,CUST01572,Stacy,Moore,thomas51@example.org,Bronze,Standard,East
1573,CUST01573,Tina,Scott,birddaniel@example.org,Silver,Wholesale,East
1574,CUST01574,Amanda,Austin,gregory39@example.org,Silver,Standard,West
1575,CUST01575,Kelly,Robertson,adrianhudson@example.net,Platinum,Standard,West
1576,CUST01576,William,Pierce,fernandezbrittany@example.net,Silver,Wholesale,East
1577,CUST01577,Amanda,Ross,joseph58@example.net,Silver,Premium,South
1578,CUST01578,Clayton,Franklin,michaeljoseph@example.net,Gold,Premium,South
1579,CUST01579,James,White,brandonwilliams@example.com,Gold,Premium,West
1580,CUST01580,Elizabeth,Russell,mbrooks@example.org,Silver,Wholesale,West
1581,CUST01581,Megan,Lee,hannagina@example.com,Platinum,Standard,North
1582,CUST01582,Brittney,Patterson,bradfordalicia@example.com,Gold,Standard,South
1583,CUST01583,Tiffany,Smith,carrillojose@example.net,Bronze,Standard,North
1584,CUST01584,Edward,Chaney,jessica87@example.com,Silver,Wholesale,East
1585,CUST01585,Johnny,Ruiz,annapratt@example.com,Platinum,Wholesale,South
1586,CUST01586,Derrick,Stanley,bennettnatalie@example.org,Bronze,Premium,West
1587,CUST01587,Brian,Garcia,angela88@example.org,Bronze,Standard,East
1588,CUST01588,Anna,Walton,mossjenny@example.net,Gold,Wholesale,South
1589,CUST01589,Mary,Scott,jessicarice@example.org,Bronze,Standard,South
1590,CUST01590,Jake,Gonzalez,donna73@example.org,Gold,Premium,South
1591,CUST01591,Brianna,Hawkins,jasmine57@example.com,Silver,Premium,East
1592,CUST01592,Robert,Bailey,chadscott@example.net,Bronze,Standard,East
1593,CUST01593,Dalton,Thomas,sdunlap@example.net,Bronze,Standard,South
1594,CUST01594,Jesus,Smith,jacobschmitt@example.com,Silver,Wholesale,North
1595,CUST01595,Richard,Jensen,curtisharris@example.net,Platinum,Standard,East
1596,CUST01596,Carlos,Jennings,woodsarthur@example.net,Bronze,Standard,East
1597,CUST01597,Wayne,Valdez,walterbrad@example.org,Silver,Wholesale,North
1598,CUST01598,Lisa,Tanner,ccohen@example.net,Bronze,Standard,West
1599,CUST01599,Russell,Kelley,gailwilson@example.net,Platinum,Wholesale,East
1600,CUST01600,Dominic,Kennedy,veronica69@example.org,Platinum,Wholesale,South
1601,CUST01601,Brian,Johnson,clinton44@example.org,Platinum,Wholesale,East
1602,CUST01602,Jenna,Jackson,qballard@example.org,Bronze,Standard,North
1603,CUST01603,Brian,Harris,jclark@example.org,Gold,Wholesale,North
1604,CUST01604,Cameron,Mcguire,destrada@example.net,Bronze,Wholesale,West
1605,CUST01605,Jacob,Watson,jeffery60@example.net,Bronze,Premium,South
1606,CUST01606,Kimberly,Robinson,phillip17@example.org,Bronze,Standard,West
1607,CUST01607,Crystal,Harvey,michellewalker@example.com,Gold,Standard,South
1608,CUST01608,Michael,Newton,gonzalezamy@example.net,Platinum,Premium,West
1609,CUST01609,Stacy,Carpenter,kyle19@example.com,Bronze,Standard,West
1610,CUST01610,Catherine,Hall,veronica79@example.org,Silver,Premium,North
1611,CUST01611,Penny,Clark,marykemp@example.org,Silver,Standard,North
1612,CUST01612,Emma,Patterson,franklinmegan@example.net,Bronze,Wholesale,West
1613,CUST01613,Nicole,Adams,clifford83@example.com,Platinum,Standard,South
1614,CUST01614,Margaret,Greene,antoniosingleton@example.org,Silver,Standard,West
1615,CUST01615,Mary,Lopez,christopherstevens@example.org,Gold,Standard,East
1616,CUST01616,Richard,Martin,omoses@example.com,Bronze,Standard,South
1617,CUST01617,Charles,Vargas,imccoy@example.net,Silver,Standard,East
1618,CUST01618,Samantha,Garrison,parksthomas@example.net,Silver,Premium,East
1619,CUST01619,Jeffrey,Jennings,nicole86@example.org,Silver,Standard,East
1620,CUST01620,Amy,Hudson,mckenziehernandez@example.net,Platinum,Premium,East
1621,CUST01621,Christopher,Cortez,kathleenmoreno@example.org,Gold,Standard,North
1622,CUST01622,Nathan,Brown,iwalker@example.net,Silver,Wholesale,West
1623,CUST01623,Elizabeth,Williams,jonathanhunter@example.org,Gold,Premium,South
1624,CUST01624,Christopher,Mendoza,christinacastillo@example.com,Gold,Wholesale,North
1625,CUST01625,Richard,Ferguson,pbell@example.org,Gold,Standard,South
1626,CUST01626,Jeffrey,Thompson,mary08@example.net,Silver,Premium,South
1627,CUST01627,Melissa,Bishop,laura26@example.org,Bronze,Premium,West
1628,CUST01628,Ashley,Bean,hartjose@example.net,Silver,Premium,East
1629,CUST01629,Gregory,Ellis,rcampbell@example.com,Platinum,Standard,South
1630,CUST01630,Marisa,Barnes,dmontgomery@example.net,Gold,Wholesale,East
1631,CUST01631,Rebecca,Harper,sscott@example.org,Gold,Premium,South
1632,CUST01632,Dawn,Smith,hernandezeric@example.com,Bronze,Standard,East
1633,CUST01633,Cole,Ingram,melissa78@example.org,Bronze,Standard,North
1634,CUST01634,Ann,Parks,georgeelizabeth@example.org,Silver,Premium,East
1635,CUST01635,Rebekah,Petersen,josephnewton@example.com,Silver,Premium,North
1636,CUST01636,Jason,Arellano,michaelbrock@example.net,Gold,Standard,West
1637,CUST01637,Nichole,Harrison,cgonzalez@example.org,Silver,Wholesale,East
1638,CUST01638,Steven,Woodward,olewis@example.com,Bronze,Premium,West
1639,CUST01639,Austin,Velasquez,leslie75@example.com,Gold,Standard,East
1640,CUST01640,Ricky,Cooper,shane21@example.com,Gold,Standard,North
1641,CUST01641,Michael,Brooks,barbara61@example.com,Platinum,Standard,North
1642,CUST01642,Jamie,Woods,kelly42@example.org,Silver,Wholesale,South
1643,CUST01643,Brian,Ware,scottsarah@example.com,Silver,Standard,South
1644,CUST01644,Kyle,Ashley,christophervalenzuela@example.org,Bronze,Wholesale,South
1645,CUST01645,Eric,Austin,kgomez@example.net,Platinum,Wholesale,West
1646,CUST01646,Shawn,Burns,carol48@example.net,Silver,Wholesale,West
1647,CUST01647,David,Parsons,john20@example.com,Platinum,Standard,East
1648,CUST01648,Patrick,Richardson,molinasandra@example.org,Platinum,Premium,East
1649,CUST01649,Stanley,Arnold,johnbenitez@example.org,Gold,Premium,West
1650,CUST01650,Jonathan,Pittman,douglasroberson@example.net,Platinum,Standard,South
1651,CUST01651,Gabriela,Browning,kristin15@example.net,Silver,Wholesale,South
1652,CUST01652,Latasha,Roberson,doliver@example.com,Bronze,Premium,East
1653,CUST01653,Sara,Yu,laura31@example.net,Gold,Premium,East
1654,CUST01654,Derek,Gill,vsmith@example.org,Gold,Standard,North
1655,CUST01655,Melinda,Griffith,christopher90@example.org,Silver,Premium,South
1656,CUST01656,Caleb,Johnson,heather10@example.com,Platinum,Wholesale,East
1657,CUST01657,Matthew,Gomez,gharris@example.org,Bronze,Wholesale,South
1658,CUST01658,Matthew,Smith,diana83@example.org,Platinum,Standard,East
1659,CUST01659,Tommy,Montoya,karen87@example.net,Gold,Wholesale,East
1660,CUST01660,Barbara,Tucker,kimberly36@example.org,Gold,Premium,South
1661,CUST01661,Mary,Kelly,garciaheather@example.org,Gold,Premium,South
1662,CUST01662,Keith,Lowe,hansenamber@example.org,Gold,Wholesale,West
1663,CUST01663,Kathy,Proctor,sbruce@example.net,Gold,Premium,West
1664,CUST01664,Christopher,Mitchell,nicholas30@example.org,Gold,Standard,South
1665,CUST01665,Derek,Ryan,denise44@example.org,Silver,Premium,East
1666,CUST01666,Daniel,Simpson,martinezandrea@example.net,Gold,Standard,South
1667,CUST01667,Richard,Burch,ehernandez@example.org,Silver,Wholesale,West
1668,CUST01668,Amy,Hood,jneal@example.org,Gold,Wholesale,North
1669,CUST01669,Amber,Parker,cking@example.com,Bronze,Wholesale,South
1670,CUST01670,Jacob,Peck,leonjacob@example.com,Bronze,Standard,North
1671,CUST01671,Andrea,Long,michellehoward@example.net,Silver,Standard,North
1672,CUST01672,Daniel,Gibson,jeremy29@example.com,Platinum,Premium,West
1673,CUST01673,William,Shaw,adamsnancy@example.net,Silver,Premium,East
1674,CUST01674,Kathryn,Bailey,allenkatie@example.com,Silver,Premium,East
1675,CUST01675,Dawn,Robertson,jamespatterson@example.net,Gold,Standard,South
1676,CUST01676,Nicholas,Jackson,mhoward@example.org,Silver,Premium,East
1677,CUST01677,Rebecca,Carney,ageorge@example.com,Gold,Wholesale,South
1678,CUST01678,Maria,Brown,katherine07@example.com,Gold,Premium,North
1679,CUST01679,Brittany,Fisher,patrick04@example.net,Bronze,Wholesale,East
1680,CUST01680,Derek,Lucas,diazshelley@example.net,Silver,Standard,East
1681,CUST01681,Scott,Miranda,morriskimberly@example.org,Silver,Wholesale,North
1682,CUST01682,Stephen,Warner,ssmith@example.net,Platinum,Standard,South
1683,CUST01683,Tina,Perez,nancyramos@example.org,Silver,Standard,East
1684,CUST01684,Brittany,Leon,steven70@example.com,Bronze,Wholesale,North
1685,CUST01685,Kathy,Hardin,maddenoscar@example.com,Silver,Standard,East
1686,CUST01686,Jessica,Brown,emilyoconnor@example.com,Silver,Premium,West
1687,CUST01687,Phillip,Warner,watsonjessica@example.org,Silver,Premium,West
1688,CUST01688,Willie,Henderson,samuel76@example.org,Bronze,Standard,East
1689,CUST01689,Angela,Garner,wilsonlindsay@example.com,Bronze,Wholesale,West
1690,CUST01690,Stephanie,Willis,brittneyroberts@example.org,Gold,Wholesale,West
1691,CUST01691,Kevin,Jackson,teresa79@example.com,Silver,Premium,East
1692,CUST01692,Hailey,Romero,fischermichael@example.com,Bronze,Premium,East
1693,CUST01693,Jeffrey,Mitchell,michaellee@example.com,Gold,Wholesale,East
1694,CUST01694,Michael,Robertson,alex85@example.org,Bronze,Premium,West
1695,CUST01695,James,Ford,alexander77@example.com,Platinum,Wholesale,South
1696,CUST01696,Jennifer,Crane,grantariel@example.com,Platinum,Premium,West
1697,CUST01697,Austin,Manning,xreese@example.org,Platinum,Wholesale,East
1698,CUST01698,Elizabeth,Griffin,heather57@example.org,Bronze,Standard,West
1699,CUST01699,Corey,Johnson,sarah44@example.org,Platinum,Standard,West
1700,CUST01700,Gregory,Reyes,wongdale@example.org,Silver,Wholesale,South
1701,CUST01701,Dale,Edwards,joannehughes@example.com,Platinum,Premium,West
1702,CUST01702,Connie,Yoder,whitneyjeremy@example.org,Silver,Standard,North
1703,CUST01703,Victor,Mueller,oparker@example.com,Bronze,Premium,East
1704,CUST01704,Emily,Kennedy,elizabethroberts@example.org,Bronze,Standard,North
1705,CUST01705,Tonya,Stephens,jennifer12@example.net,Platinum,Wholesale,South
1706,CUST01706,Ethan,Hamilton,dennisstacey@example.com,Platinum,Premium,South
1707,CUST01707,Laura,Johnson,spearsthomas@example.net,Platinum,Premium,North
1708,CUST01708,Charles,Wilson,diane27@example.org,Platinum,Standard,North
1709,CUST01709,Taylor,Ramirez,qjohnson@example.net,Platinum,Wholesale,South
1710,CUST01710,Adam,Williams,sanderson@example.net,Silver,Premium,West
1711,CUST01711,Edgar,Hurst,tvilla@example.net,Platinum,Wholesale,East
1712,CUST01712,Julia,Wilson,pmack@example.org,Gold,Standard,North
1713,CUST01713,Shawn,Pham,barnesjennifer@example.net,Silver,Premium,North
1714,CUST01714,Kimberly,Garcia,perezdavid@example.com,Bronze,Premium,North
1715,CUST01715,Lisa,Green,cdavis@example.net,Silver,Premium,East
1716,CUST01716,Rhonda,Young,bmiller@example.com,Platinum,Standard,West
1717,CUST01717,Courtney,Beltran,allison89@example.com,Bronze,Premium,South
1718,CUST01718,Ricky,Suarez,dramirez@example.org,Silver,Premium,East
1719,CUST01719,Pamela,Flores,josephwalton@example.net,Gold,Standard,North
1720,CUST01720,Ross,Peterson,gregoryguerrero@example.net,Platinum,Premium,West
1721,CUST01721,Sandra,Gross,vwilson@example.com,Bronze,Wholesale,West
1722,CUST01722,Michael,Adams,jhiggins@example.net,Silver,Premium,South
1723,CUST01723,Christine,Clay,morganwalter@example.com,Platinum,Standard,East
1724,CUST01724,Tracey,Campos,lisa15@example.net,Gold,Standard,North
1725,CUST01725,Elizabeth,Adams,karina46@example.com,Platinum,Wholesale,East
1726,CUST01726,Alicia,Webster,paul08@example.org,Gold,Standard,West
1727,CUST01727,Brittany,Montgomery,sbolton@example.com,Gold,Wholesale,North
1728,CUST01728,Rhonda,Perry,daniel22@example.org,Bronze,Premium,North
1729,CUST01729,Benjamin,Miranda,lindseygonzales@example.org,Bronze,Wholesale,West
1730,CUST01730,Grant,Owens,caitlyn37@example.com,Platinum,Wholesale,North
1731,CUST01731,Stephanie,Dyer,kevinmarquez@example.net,Gold,Standard,North
1732,CUST01732,Richard,Foster,kimberly86@example.com,Gold,Standard,East
1733,CUST01733,Richard,Cooper,xcrosby@example.org,Gold,Standard,East
1734,CUST01734,Jennifer,Olson,ambermartinez@example.net,Platinum,Premium,West
1735,CUST01735,William,Matthews,elizabeth56@example.org,Silver,Wholesale,South
1736,CUST01736,Megan,Crosby,dianeperkins@example.com,Gold,Premium,North
1737,CUST01737,Jamie,Thomas,gyoung@example.org,Silver,Wholesale,West
1738,CUST01738,Nicholas,Franklin,handerson@example.com,Silver,Standard,West
1739,CUST01739,John,Daniel,thomasbrandon@example.org,Bronze,Wholesale,West
1740,CUST01740,Christopher,Hall,evansmichael@example.org,Gold,Standard,South
1741,CUST01741,Amanda,Smith,smithanthony@example.com,Bronze,Wholesale,West
1742,CUST01742,April,Poole,annajones@example.net,Gold,Premium,East
1743,CUST01743,Richard,Greene,hallmark@example.com,Platinum,Standard,North
1744,CUST01744,Tyrone,Oneal,edwardmeadows@example.com,Gold,Standard,North
1745,CUST01745,Matthew,Cervantes,haascurtis@example.com,Bronze,Standard,West
1746,CUST01746,Ethan,Lara,franciscodouglas@example.net,Gold,Wholesale,East
1747,CUST01747,Mary,Vasquez,brettporter@example.com,Platinum,Premium,West
1748,CUST01748,Maria,Ross,jproctor@example.com,Silver,Standard,East
1749,CUST01749,Kevin,Landry,vsmith@example.com,Silver,Wholesale,East
1750,CUST01750,William,Bennett,nicholsonmaria@example.com,Silver,Standard,South
1751,CUST01751,Teresa,Prince,ksimpson@example.org,Platinum,Premium,South
1752,CUST01752,Kimberly,Shannon,gary77@example.net,Platinum,Standard,North
1753,CUST01753,John,Montoya,jason57@example.com,Gold,Premium,East
1754,CUST01754,Brandon,Wilson,manuel04@example.org,Silver,Wholesale,West
1755,CUST01755,Michael,Daniels,harrissierra@example.net,Silver,Standard,North
1756,CUST01756,Jose,Russell,caldwellbreanna@example.org,Bronze,Standard,East
